"commodity_value","id_time","id_commodity","id_valuecommodity"
5.37652158737183,199508,25,"19950825"
547.4425,199508,26,"19950826"
0,199508,27,"19950827"
11.5120967421138,199508,28,"19950828"
0,199508,30,"19950830"
104.821096740281,199509,2,"1995092"
1395.07531738281,199509,4,"1995094"
117.274285714285,199509,5,"1995095"
583.96,199509,6,"1995096"
91.0999984741211,199509,7,"1995097"
800,199509,8,"1995098"
81.2540766972894,199509,9,"1995099"
130.51301574707,199509,11,"19950911"
4749.521,199509,12,"19950912"
524.822751533498,199509,13,"19950913"
75.7016666666667,199509,14,"19950914"
61.1029472351074,199509,17,"19950917"
579.153674,199509,18,"19950918"
232.58788499375,199509,19,"19950919"
11.6899995803833,199509,20,"19950920"
627.380952380952,199509,21,"19950921"
163.389999389648,199509,22,"19950922"
193.671279907227,199509,23,"19950923"
1.72238095238095,199509,24,"19950924"
5.77850008010864,199509,25,"19950925"
507.04111,199509,26,"19950926"
0,199509,27,"19950927"
11.6981096153008,199509,28,"19950928"
0,199509,30,"19950930"
112.703721399374,199510,2,"1995102"
1394.64013671875,199510,4,"1995104"
112.587727272727,199510,5,"1995105"
576.25,199510,6,"1995106"
91.5250015258789,199510,7,"1995107"
898.18,199510,8,"1995108"
83.472464040407,199510,9,"1995109"
140.816360473633,199510,11,"19951011"
4973.1255,199510,12,"19951012"
553.615576004107,199510,13,"19951013"
78.5054320987654,199510,14,"19951014"
63.956729888916,199510,17,"19951017"
587.53123,199510,18,"19951018"
240.99384588125,199510,19,"19951019"
11.837272644043,199510,20,"19951020"
629.636363636364,199510,21,"19951021"
176.909896850586,199510,22,"19951022"
203.791748046875,199510,23,"19951023"
1.88795454545454,199510,24,"19951024"
6.23333311080933,199510,25,"19951025"
495.98611,199510,26,"19951026"
0,199510,27,"19951027"
11.8071167761789,199510,28,"19951028"
0,199510,30,"19951030"
125.760202246701,199511,2,"1995112"
1435.90319824219,199511,4,"1995114"
110.690909090909,199511,5,"1995115"
594.24,199511,6,"1995116"
89.2874984741211,199511,7,"1995117"
924.55,199511,8,"1995118"
82.7008249040941,199511,9,"1995119"
143.21223449707,199511,11,"19951111"
5082.285,199511,12,"19951112"
549.546243686869,199511,13,"19951113"
65.888487654321,199511,14,"19951114"
73.1826400756836,199511,17,"19951117"
565.925954,199511,18,"19951118"
249.7443133625,199511,19,"19951119"
11.9840908050537,199511,20,"19951120"
600.909090909091,199511,21,"19951121"
173.618194580078,199511,22,"19951122"
204.067321777344,199511,23,"19951123"
2.05068181818181,199511,24,"19951124"
6.40738105773926,199511,25,"19951125"
436.58124,199511,26,"19951126"
0,199511,27,"19951127"
11.903784413208,199511,28,"19951128"
0,199511,30,"19951130"
125.004179488569,199512,2,"1995122"
1380.9619140625,199512,4,"1995124"
93.2738095238095,199512,5,"1995125"
577.22,199512,6,"1995126"
88.4250030517578,199512,7,"1995127"
882.86,199512,8,"1995128"
77.9993518310119,199512,9,"1995129"
148.188522338867,199512,11,"19951211"
5002.53,199512,12,"19951212"
539.940828402367,199512,13,"19951213"
71.4960185185185,199512,14,"19951214"
74.2052536010742,199512,17,"19951217"
553.800544,199512,18,"19951218"
263.96095213125,199512,19,"19951219"
12.3100004196167,199512,20,"19951220"
577.47619047619,199512,21,"19951221"
179.661895751953,199512,22,"19951222"
208.924942016602,199512,23,"19951223"
2.33416666666666,199512,24,"19951224"
6.93100023269653,199512,25,"19951225"
453.10797,199512,26,"19951226"
0,199512,27,"19951227"
12.3857970635647,199512,28,"19951228"
0,199512,30,"19951230"
124.933059695783,199601,2,"1996012"
1349.11267089844,199601,4,"1996014"
88.6473913043478,199601,5,"1996015"
561.62,199601,6,"1996016"
85.9124984741211,199601,7,"1996017"
852.17,199601,8,"1996018"
72.81863348738,199601,9,"1996019"
156.67073059082,199601,11,"19960111"
5509.116,199601,12,"19960112"
482.303139575902,199601,13,"19960113"
72.8979012345679,199601,14,"19960114"
70.2992553710938,199601,17,"19960117"
532.856654,199601,18,"19960118"
270.11613660625,199601,19,"19960119"
12.5336360931396,199601,20,"19960120"
568.739130434783,199601,21,"19960121"
174.415100097656,199601,22,"19960122"
196.428301666666,199601,23,"19960123"
2.25891304347826,199601,24,"19960124"
7.05340909957886,199601,25,"19960125"
456.76617,199601,26,"19960126"
0,199601,27,"19960127"
12.2224535582163,199601,28,"19960128"
0,199601,30,"19960130"
123.311523082515,199602,2,"1996022"
1370.55334472656,199602,4,"1996024"
97.5004761904761,199602,5,"1996025"
536.1,199602,6,"1996026"
86.7874984741211,199602,7,"1996027"
835.24,199602,8,"1996028"
74.3082172252915,199602,9,"1996029"
164.71223449707,199602,11,"19960211"
6067.6345,199602,12,"19960212"
483.417085427136,199602,13,"19960213"
78.5054320987654,199602,14,"19960214"
70.5528717041016,199602,17,"19960217"
535.72266,199602,18,"19960218"
268.255801,199602,19,"19960219"
12.8185710906982,199602,20,"19960220"
567.047619047619,199602,21,"19960221"
177.032806396484,199602,22,"19960222"
206.166963968254,199602,23,"19960223"
2.17142857142857,199602,24,"19960224"
7.25225019454956,199602,25,"19960225"
450.37885,199602,26,"19960226"
0,199602,27,"19960227"
12.3585714285714,199602,28,"19960228"
0,199602,30,"19960230"
124.470827779161,199603,2,"1996032"
1338.60034179688,199603,4,"1996034"
90.7133333333333,199603,5,"1996035"
519.24,199603,6,"1996036"
83.2300033569336,199603,7,"1996037"
829.05,199603,8,"1996038"
75.8865955092237,199603,9,"1996039"
170.961151123047,199603,11,"19960311"
6032.361,199603,12,"19960312"
462.982925485876,199603,13,"19960313"
89.7204938271605,199603,14,"19960314"
70.6951370239258,199603,17,"19960317"
534.399888,199603,18,"19960318"
265.775353525,199603,19,"19960319"
12.8990478515625,199603,20,"19960320"
549.666666666667,199603,21,"19960321"
168.659698486328,199603,22,"19960322"
205.25712079365,199603,23,"19960323"
2.29797619047619,199603,24,"19960324"
7.49523830413818,199603,25,"19960325"
439.17883,199603,26,"19960326"
0,199603,27,"19960327"
12.7138095238095,199603,28,"19960328"
0,199603,30,"19960330"
132.687072327275,199604,2,"1996042"
1457.33117675781,199604,4,"1996044"
90.475909090909,199604,5,"1996045"
530.37,199604,6,"1996046"
83,199604,7,"1996047"
811.36,199604,8,"1996048"
76.0919323434247,199604,9,"1996049"
189.03303527832,199604,11,"19960411"
5909.787,199604,12,"19960412"
494.922948273802,199604,13,"19960413"
99.5336728395061,199604,14,"19960414"
66.6406784057617,199604,17,"19960417"
580.476446,199604,18,"19960418"
290.41905853125,199604,19,"19960419"
11.9838094711304,199604,20,"19960420"
594.954545454546,199604,21,"19960421"
172.369506835938,199604,22,"19960422"
239.516215714285,199604,23,"19960423"
2.45897727272727,199604,24,"19960424"
8.44380950927734,199604,25,"19960425"
416.56107,199604,26,"19960426"
0,199604,27,"19960427"
13.4781818181818,199604,28,"19960428"
0,199604,30,"19960430"
137.787852349087,199605,2,"1996052"
1524.44140625,199605,4,"1996054"
91.3039130434782,199605,5,"1996055"
590.66,199605,6,"1996056"
82.8899993896484,199605,7,"1996057"
813.91,199605,8,"1996058"
85.5540507577247,199605,9,"1996059"
203.998931884766,199605,11,"19960511"
5906.628,199605,12,"19960512"
503.06834590085,199605,13,"19960513"
112.150617283951,199605,14,"19960514"
67.3298873901367,199605,17,"19960517"
598.333868,199605,18,"19960518"
295.51775611875,199605,19,"19960519"
11.3777275085449,199605,20,"19960520"
617.913043478261,199605,21,"19960521"
176.124603271484,199605,22,"19960522"
248.594868260869,199605,23,"19960523"
2.41065217391304,199605,24,"19960524"
8.46000003814697,199605,25,"19960525"
440.05618,199605,26,"19960526"
0,199605,27,"19960527"
14.2786956521739,199605,28,"19960528"
0,199605,30,"19960530"
138.136213841084,199606,2,"1996062"
1537.56213378906,199606,4,"1996064"
86.1045,199606,5,"1996065"
593.77,199606,6,"1996066"
83.125,199606,7,"1996067"
800,199606,8,"1996068"
86.6782401367105,199606,9,"1996069"
196.639312744141,199606,11,"19960611"
6014.775,199606,12,"19960612"
446.578799775659,199606,13,"19960613"
102.337438271605,199606,14,"19960614"
66.9493255615234,199606,17,"19960617"
565.925954,199606,18,"19960618"
284.60838065,199606,19,"19960619"
12.173999786377,199606,20,"19960620"
585.35,199606,21,"19960621"
171.236801147461,199606,22,"19960622"
215.2260275,199606,23,"19960623"
2.24875,199606,24,"19960624"
7.9524998664856,199606,25,"19960625"
447.61237,199606,26,"19960626"
0,199606,27,"19960627"
15.521,199606,28,"19960628"
0,199606,30,"19960630"
133.090579693302,199607,2,"1996072"
1490.37707519531,199607,4,"1996074"
78.2473913043478,199607,5,"1996075"
582.62,199607,6,"1996076"
79.8375015258789,199607,7,"1996077"
803.48,199607,8,"1996078"
85.1963401062273,199607,9,"1996079"
197.619995117188,199607,11,"19960711"
5903.832,199607,12,"19960712"
418.136566175585,199607,13,"19960713"
124.767561728395,199607,14,"19960714"
61.2968292236328,199607,17,"19960717"
550.05269,199607,18,"19960718"
288.76542688125,199607,19,"19960719"
12.8069562911987,199607,20,"19960720"
567.826086956522,199607,21,"19960721"
160.174102783203,199607,22,"19960722"
196.38691057971,199607,23,"19960723"
2.29489130434782,199607,24,"19960724"
7.38227272033691,199607,25,"19960725"
420.32159,199607,26,"19960726"
0,199607,27,"19960727"
17.6391304347826,199607,28,"19960728"
0,199607,30,"19960730"
115.008002865828,199608,2,"1996082"
1501.71887207031,199608,4,"1996084"
79.0277272727272,199608,5,"1996085"
564.08,199608,6,"1996086"
76.7099990844727,199608,7,"1996087"
793.18,199608,8,"1996088"
89.7029179533067,199608,9,"1996089"
186.820068359375,199608,11,"19960811"
5811.225,199608,12,"19960812"
449.58684316085,199608,13,"19960813"
124.767561728395,199608,14,"19960814"
59.0986747741699,199608,17,"19960817"
552.25731,199608,18,"19960818"
296.29863773125,199608,19,"19960819"
12.3663635253906,199608,20,"19960820"
565.863636363636,199608,21,"19960821"
167.967102050781,199608,22,"19960822"
181.497011666666,199608,23,"19960823"
1.94352272727272,199608,24,"19960824"
6.79954528808594,199608,25,"19960825"
417.67197,199608,26,"19960826"
0,199608,27,"19960827"
18.08,199608,28,"19960828"
0,199608,30,"19960830"
103.39967135293,199609,2,"1996092"
1475.95288085938,199609,4,"1996094"
74.9138095238095,199609,5,"1996095"
575.36,199609,6,"1996096"
75.3600006103516,199609,7,"1996097"
797.14,199609,8,"1996098"
96.0996146832693,199609,9,"1996099"
145.239181518555,199609,11,"19960911"
5925.112,199609,12,"19960912"
468.685010398336,199609,13,"19960913"
76.297,199609,14,"19960914"
59.1942138671875,199609,17,"19960917"
554.902854,199609,18,"19960918"
297.49292725625,199609,19,"19960919"
11.915714263916,199609,20,"19960920"
561.952380952381,199609,21,"19960921"
187.380004882813,199609,22,"19960922"
170.980528888888,199609,23,"19960923"
1.79654761904761,199609,24,"19960924"
5.88600015640259,199609,25,"19960925"
404.37985,199609,26,"19960926"
0,199609,27,"19960927"
18.7809523809523,199609,28,"19960928"
0,199609,30,"19960930"
102.405997426136,199610,2,"1996102"
1477.580078125,199610,4,"1996104"
72.9869565217391,199610,5,"1996105"
583.36,199610,6,"1996106"
75.4250030517578,199610,7,"1996107"
806.96,199610,8,"1996108"
98.6599453813229,199610,9,"1996109"
128.608795166016,199610,11,"19961011"
6023.874,199610,12,"19961012"
448.41244515357,199610,13,"19961013"
76.5917391304348,199610,14,"19961014"
56.3275604248047,199610,17,"19961017"
509.708144,199610,18,"19961018"
259.8039059,199610,19,"19961019"
11.1239128112793,199610,20,"19961020"
517.565217391304,199610,21,"19961021"
183.512603759766,199610,22,"19961022"
169.595984927536,199610,23,"19961023"
1.71641304347826,199610,24,"19961024"
5.19521760940552,199610,25,"19961025"
416.40796,199610,26,"19961026"
0,199610,27,"19961027"
16.0086956521739,199610,28,"19961028"
0,199610,30,"19961030"
99.994769757242,199611,2,"1996112"
1465.53503417969,199611,4,"1996114"
70.1247619047619,199611,5,"1996115"
572.04,199611,6,"1996116"
75.9059982299805,199611,7,"1996117"
794.76,199611,8,"1996118"
101.999742910442,199611,9,"1996119"
117.136840820313,199611,11,"19961111"
6235.9125,199611,12,"19961112"
466.772402854877,199611,13,"19961113"
75.741,199611,14,"19961114"
57.6167221069336,199611,17,"19961117"
509.928606,199611,18,"19961118"
255.27938596875,199611,19,"19961119"
10.7247619628906,199611,20,"19961120"
515.285714285714,199611,21,"19961121"
189.371597290039,199611,22,"19961122"
169.265824444444,199611,23,"19961123"
1.55809523809523,199611,24,"19961124"
4.77833318710327,199611,25,"19961125"
419.4754,199611,26,"19961126"
0,199611,27,"19961127"
12.8952380952381,199611,28,"19961128"
0,199611,30,"19961130"
100.755612016361,199612,2,"1996122"
1474.232421875,199612,4,"1996124"
63.415,199612,5,"1996125"
547.62,199612,6,"1996126"
78.2925033569336,199612,7,"1996127"
784.09,199612,8,"1996128"
92.4081442671681,199612,9,"1996129"
116.835014343262,199612,11,"19961211"
6241.9125,199612,12,"19961212"
480.961622242465,199612,13,"19961213"
76.5147619047619,199612,14,"19961214"
57.0197410583496,199612,17,"19961217"
506.180752,199612,18,"19961218"
257.16268868125,199612,19,"19961219"
10.7379999160767,199612,20,"19961220"
512.545454545455,199612,21,"19961221"
197.738998413086,199612,22,"19961222"
167.831071746031,199612,23,"19961223"
1.5015909090909,199612,24,"19961224"
4.7857141494751,199612,25,"19961225"
417.7229,199612,26,"19961226"
0,199612,27,"19961227"
12.350909090909,199612,28,"19961228"
0,199612,30,"19961230"
98.9672194468244,199701,2,"1997012"
1428.79064941406,199701,4,"1997014"
66.1647826086956,199701,5,"1997015"
529.62,199701,6,"1997016"
79.7699966430664,199701,7,"1997017"
756.52,199701,8,"1997018"
90.1086442805246,199701,9,"1997019"
118.695167541504,199701,11,"19970111"
6225.9375,199701,12,"19970112"
522.674908682214,199701,13,"19970113"
74.6022727272727,199701,14,"19970114"
55.8481178283691,199701,17,"19970117"
526.463256,199701,18,"19970118"
268.09503125625,199701,19,"19970119"
10.6919050216675,199701,20,"19970120"
527.391304347826,199701,21,"19970121"
189.356704711914,199701,22,"19970122"
167.790752608695,199701,23,"19970123"
1.57184782608695,199701,24,"19970124"
4.81909084320068,199701,25,"19970125"
408.6196,199701,26,"19970126"
0,199701,27,"19970127"
12.9369565217391,199701,28,"19970128"
0,199701,30,"19970130"
97.7272727272727,199702,2,"1997022"
1373.28405761719,199702,4,"1997024"
75.402,199702,5,"1997025"
544.65,199702,6,"1997026"
80.4000015258789,199702,7,"1997027"
750.75,199702,8,"1997028"
87.7603834351211,199702,9,"1997029"
121.746200561523,199702,11,"19970211"
5202.656,199702,12,"19970212"
532.262345182564,199702,13,"19970213"
72.4815789473684,199702,14,"19970214"
55.3733787536621,199702,17,"19970217"
527.124642,199702,18,"19970218"
280.54320284375,199702,19,"19970219"
10.8129997253418,199702,20,"19970220"
522.15,199702,21,"19970221"
193.567306518555,199702,22,"19970222"
164.170702666666,199702,23,"19970223"
1.74775,199702,24,"19970224"
5.00631618499756,199702,25,"19970225"
442.93805,199702,26,"19970226"
0,199702,27,"19970227"
13.74,199702,28,"19970228"
0,199702,30,"19970230"
99.7499690194849,199703,2,"1997032"
1521.87548828125,199703,4,"1997034"
79.9123809523809,199703,5,"1997035"
528.15,199703,6,"1997036"
80.625,199703,7,"1997037"
800.48,199703,8,"1997038"
93.3455890605684,199703,9,"1997039"
127.860580444336,199703,11,"19970311"
4815.96,199703,12,"19970312"
508.010659345096,199703,13,"19970313"
68.9628571428571,199703,14,"19970314"
55.6373825073242,199703,17,"19970317"
544.320678,199703,18,"19970318"
305.8759210375,199703,19,"19970319"
11.1409997940063,199703,20,"19970320"
533.333333333333,199703,21,"19970321"
213.18229675293,199703,22,"19970322"
167.708592857142,199703,23,"19970323"
1.83821428571428,199703,24,"19970324"
5.41499996185303,199703,25,"19970325"
425.82227,199703,26,"19970326"
0,199703,27,"19970327"
13.8761904761904,199703,28,"19970328"
0,199703,30,"19970330"
97.8688881671708,199704,2,"1997042"
1570.61486816406,199704,4,"1997044"
77.4868181818181,199704,5,"1997045"
553.84,199704,6,"1997046"
78.8249969482422,199704,7,"1997047"
883.18,199704,8,"1997048"
95.6700804006096,199704,9,"1997049"
124.712875366211,199704,11,"19970411"
4235.244,199704,12,"19970412"
509.470151042915,199704,13,"19970413"
76.8563636363636,199704,14,"19970414"
52.1887283325195,199704,17,"19970417"
537.045432,199704,18,"19970418"
313.363197675,199704,19,"19970419"
11.2990913391113,199704,20,"19970420"
533.272727272727,199704,21,"19970421"
240.290496826172,199704,22,"19970422"
175.56792,199704,23,"19970423"
1.71261363636363,199704,24,"19970424"
5.36863613128662,199704,25,"19970425"
451.1868,199704,26,"19970426"
0,199704,27,"19970427"
12.815909090909,199704,28,"19970428"
0,199704,30,"19970430"
100.065988567731,199705,2,"1997052"
1568.29809570313,199705,4,"1997054"
92.0122727272727,199705,5,"1997055"
566.75,199705,6,"1997056"
79.2600021362305,199705,7,"1997057"
955.45,199705,8,"1997058"
95.1246378081376,199705,9,"1997059"
118.610809326172,199705,11,"19970511"
4246.528,199705,12,"19970512"
508.570744553507,199705,13,"19970513"
81.5157142857143,199705,14,"19970514"
50.2027168273926,199705,17,"19970517"
529.549724,199705,18,"19970518"
319.8399216375,199705,19,"19970519"
11.1281814575195,199705,20,"19970520"
551.727272727273,199705,21,"19970521"
252.762100219727,199705,22,"19970522"
168.402905,199705,23,"19970523"
1.67863636363636,199705,24,"19970524"
5.17399978637695,199705,25,"19970525"
467.49225,199705,26,"19970526"
0,199705,27,"19970527"
11.9318181818181,199705,28,"19970528"
0,199705,30,"19970530"
94.9435685486784,199706,2,"1997062"
1693.62377929688,199706,4,"1997064"
90.1928571428571,199706,5,"1997065"
554.02,199706,6,"1997066"
80.5124969482422,199706,7,"1997067"
930.95,199706,8,"1997068"
84.0378792076235,199706,9,"1997069"
112.58137512207,199706,11,"19970611"
3452.358,199706,12,"19970612"
471.648255582929,199706,13,"19970613"
83.1736363636364,199706,14,"19970614"
50.4376411437988,199706,17,"19970617"
507.944448,199706,18,"19970618"
304.7734999375,199706,19,"19970619"
11.4290475845337,199706,20,"19970620"
534.190476190476,199706,21,"19970621"
224.805099487305,199706,22,"19970622"
141.200661904762,199706,23,"19970623"
1.64666666666666,199706,24,"19970624"
4.75142860412598,199706,25,"19970625"
478.75824,199706,26,"19970626"
0,199706,27,"19970627"
11.9690476190476,199706,28,"19970628"
0,199706,30,"19970630"
91.664961282273,199707,2,"1997072"
1677.43139648438,199707,4,"1997074"
80.51,199707,5,"1997075"
543.16,199707,6,"1997076"
81.1750030517578,199707,7,"1997077"
909.57,199707,8,"1997078"
75.4688271431958,199707,9,"1997079"
106.420722961426,199707,11,"19970711"
3760.3575,199707,12,"19970712"
445.02540630697,199707,13,"19970713"
83.1395454545455,199707,14,"19970714"
42.583309173584,199707,17,"19970717"
483.473166,199707,18,"19970718"
281.1633147125,199707,19,"19970719"
11.5721740722656,199707,20,"19970720"
523.608695652174,199707,21,"19970721"
244.76530456543,199707,22,"19970722"
130.408065652174,199707,23,"19970723"
1.65336956521739,199707,24,"19970724"
4.36045455932617,199707,25,"19970725"
478.56003,199707,26,"19970726"
0,199707,27,"19970727"
11.5947826086956,199707,28,"19970728"
0,199707,30,"19970730"
91.2956994233219,199708,2,"1997082"
1649.19458007813,199708,4,"1997084"
74.597619047619,199708,5,"1997085"
501.85,199708,6,"1997086"
81.2099990844727,199708,7,"1997087"
906.67,199708,8,"1997088"
75.602176524033,199708,9,"1997089"
111.951019287109,199708,11,"19970811"
3607.56,199708,12,"19970812"
444.545157898553,199708,13,"19970813"
77.4061904761905,199708,14,"19970814"
41.5438346862793,199708,17,"19970817"
490.087026,199708,18,"19970818"
267.58975491875,199708,19,"19970819"
11.7014284133911,199708,20,"19970820"
532.904761904762,199708,21,"19970821"
257.760894775391,199708,22,"19970822"
139.345981587301,199708,23,"19970823"
1.65642857142857,199708,24,"19970824"
4.68333339691162,199708,25,"19970825"
427.634,199708,26,"19970826"
0,199708,27,"19970827"
12.167619047619,199708,28,"19970828"
0,199708,30,"19970830"
92.507805120736,199709,2,"1997092"
1765.58422851563,199709,4,"1997094"
75.0031818181818,199709,5,"1997095"
527.88,199709,6,"1997096"
79.6374969482422,199709,7,"1997097"
914.55,199709,8,"1997098"
82.3697742978371,199709,9,"1997099"
112.236907958984,199709,11,"19970911"
3839.112,199709,12,"19970912"
460.627811590368,199709,13,"19970913"
70.6590476190476,199709,14,"19970914"
39.4330215454102,199709,17,"19970917"
509.928606,199709,18,"19970918"
255.21048465,199709,19,"19970919"
11.3313636779785,199709,20,"19970920"
550.772727272727,199709,21,"19970921"
247.528198242188,199709,22,"19970922"
138.239695,199709,23,"19970923"
1.6328409090909,199709,24,"19970924"
4.69452381134033,199709,25,"19970925"
448.80594,199709,26,"19970926"
0,199709,27,"19970927"
12.5940909090909,199709,28,"19970928"
0,199709,30,"19970930"
102.707709978313,199710,2,"1997102"
1741.09875488281,199710,4,"1997104"
74.7973913043478,199710,5,"1997105"
575.82,199710,6,"1997106"
77.75,199710,7,"1997107"
943.91,199710,8,"1997108"
84.850877100677,199710,9,"1997109"
120.244216918945,199710,11,"19971011"
3914.952,199710,12,"19971012"
490.541116318705,199710,13,"19971013"
65.9536363636364,199710,14,"19971014"
39.6250038146973,199710,17,"19971017"
541.895596,199710,18,"19971018"
250.7548660375,199710,19,"19971019"
11.3822727203369,199710,20,"19971020"
591.304347826087,199710,21,"19971021"
252.506500244141,199710,22,"19971022"
136.207174782608,199710,23,"19971023"
1.61869565217391,199710,24,"19971024"
5.15869569778442,199710,25,"19971025"
435.41412,199710,26,"19971026"
0,199710,27,"19971027"
12.8095652173913,199710,28,"19971028"
0,199710,30,"19971030"
102.265215488748,199711,2,"1997112"
1696.37390136719,199711,4,"1997114"
75.8055,199711,5,"1997115"
686.91,199711,6,"1997116"
77.2249984741211,199711,7,"1997117"
895,199711,8,"1997118"
86.371843390829,199711,9,"1997119"
117.404762268066,199711,11,"19971111"
3881.825,199711,12,"19971112"
493.09355497057,199711,13,"19971113"
63.0289473684211,199711,14,"19971114"
38.1292304992676,199711,17,"19971117"
565.705492,199711,18,"19971118"
265.43084693125,199711,19,"19971119"
12.0120000839233,199711,20,"19971120"
652,199711,21,"19971121"
264.69140625,199711,22,"19971122"
135.382039833333,199711,23,"19971123"
1.5105,199711,24,"19971124"
5.09263181686401,199711,25,"19971125"
434.6694,199711,26,"19971126"
0,199711,27,"19971127"
12.638,199711,28,"19971128"
0,199711,30,"19971130"
97.0818674926766,199712,2,"1997122"
1738.74926757813,199712,4,"1997124"
82.1886956521739,199712,5,"1997125"
641.34,199712,6,"1997126"
74.3539962768555,199712,7,"1997127"
843.48,199712,8,"1997128"
83.6226662632643,199712,9,"1997129"
113.604362487793,199712,11,"19971211"
3655.3,199712,12,"19971212"
498.66839625139,199712,13,"19971213"
56.5213636363636,199712,14,"19971214"
32.9057197570801,199712,17,"19971217"
546.74576,199712,18,"19971218"
254.59037278125,199712,19,"19971219"
12.3266668319702,199712,20,"19971220"
630.04347826087,199712,21,"19971221"
265.051300048828,199712,22,"19971222"
129.729106594202,199712,23,"19971223"
1.49793478260869,199712,24,"19971224"
5.04976177215576,199712,25,"19971225"
413.62256,199712,26,"19971226"
0,199712,27,"19971227"
12.93,199712,28,"19971228"
0,199712,30,"19971230"
95.7707817130642,199801,2,"1998012"
1670.671875,199801,4,"1998014"
83.105,199801,5,"1998015"
629.61,199801,6,"1998016"
72.1374969482422,199801,7,"1998017"
807.27,199801,8,"1998018"
75.5780651973176,199801,9,"1998019"
114.367256164551,199801,11,"19980111"
3475.0975,199801,12,"19980112"
548.631434767721,199801,13,"19980113"
50.559,199801,14,"19980114"
30.6676578521729,199801,17,"19980117"
550.05269,199801,18,"19980118"
246.00067504375,199801,19,"19980119"
11.518500328064,199801,20,"19980120"
629.318181818182,199801,21,"19980121"
317.373107910156,199801,22,"19980122"
127.350208333333,199801,23,"19980123"
1.49829545454545,199801,24,"19980124"
5.0121054649353,199801,25,"19980125"
399.01804,199801,26,"19980126"
2.357530166,199801,27,"19980127"
13.1872727272727,199801,28,"19980128"
1.735999486,199801,30,"19980130"
91.4872696081508,199802,2,"1998022"
1643.22595214844,199802,4,"1998024"
83.522,199802,5,"1998025"
645.92,199802,6,"1998026"
68.8375015258789,199802,7,"1998027"
770,199802,8,"1998028"
65.0743122333296,199802,9,"1998029"
113.61873626709,199802,11,"19980211"
3164.0034,199802,12,"19980212"
595.774316625725,199802,13,"19980213"
50.383,199802,14,"19980214"
37.3037719726563,199802,17,"19980217"
581.358294,199802,18,"19980218"
247.42463563125,199802,19,"19980219"
10.7194995880127,199802,20,"19980220"
637.45,199802,21,"19980221"
329.131805419922,199802,22,"19980222"
128.308884,199802,23,"19980223"
1.44325,199802,24,"19980224"
5.05882358551025,199802,25,"19980225"
406.64001,199802,26,"19980226"
2.222030461,199802,27,"19980227"
13.255,199802,28,"19980228"
1.725848902,199802,30,"19980230"
93.0414376201932,199803,2,"1998032"
1721.06396484375,199803,4,"1998034"
81.8886363636363,199803,5,"1998035"
647.81,199803,6,"1998036"
68.4250030517578,199803,7,"1998037"
744.09,199803,8,"1998038"
75.8563726940326,199803,9,"1998039"
113.840438842773,199803,11,"19980311"
3106.1635,199803,12,"19980312"
599.866063057513,199803,13,"19980313"
50.245,199803,14,"19980314"
33.791934967041,199803,17,"19980317"
597.011096,199803,18,"19980318"
240.12109584375,199803,19,"19980319"
9.84227275848389,199803,20,"19980320"
661.727272727273,199803,21,"19980321"
261.483489990234,199803,22,"19980322"
128.235396666666,199803,23,"19980323"
1.39477272727272,199803,24,"19980324"
4.99840927124023,199803,25,"19980325"
384.82535,199803,26,"19980326"
2.520759193,199803,27,"19980327"
12.8127272727272,199803,28,"19980328"
1.726402305,199803,30,"19980330"
91.8536961787464,199804,2,"1998042"
1720.15942382813,199804,4,"1998044"
88.7827272727272,199804,5,"1998045"
665.44,199804,6,"1998046"
65.6999969482422,199804,7,"1998047"
740,199804,8,"1998048"
79.717119139705,199804,9,"1998049"
106.687858581543,199804,11,"19980411"
3093.1075,199804,12,"19980412"
628.882695039262,199804,13,"19980413"
50.7477272727273,199804,14,"19980414"
35.0308113098145,199804,17,"19980417"
614.207132,199804,18,"19980418"
235.091299575,199804,19,"19980419"
9.67681789398193,199804,20,"19980420"
687.272727272727,199804,21,"19980421"
234.060394287109,199804,22,"19980422"
118.197695,199804,23,"19980423"
1.28204545454545,199804,24,"19980424"
4.69575023651123,199804,25,"19980425"
379.81125,199804,26,"19980426"
2.858202605,199804,27,"19980427"
12.2636363636363,199804,28,"19980428"
1.865468112,199804,30,"19980430"
93.0103806228374,199805,2,"1998052"
1781.40881347656,199805,4,"1998054"
91.4214285714285,199805,5,"1998055"
661.6,199805,6,"1998056"
64.3600006103516,199805,7,"1998057"
739.52,199805,8,"1998058"
83.7233144859492,199805,9,"1998059"
105.966926574707,199805,11,"19980511"
3160.6259,199805,12,"19980512"
643.723706352545,199805,13,"19980513"
61.3342857142857,199805,14,"19980514"
35.4933815002441,199805,17,"19980517"
617.073138,199805,18,"19980518"
236.1477864625,199805,19,"19980519"
9.22550010681152,199805,20,"19980520"
747.714285714286,199805,21,"19980521"
190.304901123047,199805,22,"19980522"
118.34960063492,199805,23,"19980523"
1.28011904761904,199805,24,"19980524"
4.57775020599365,199805,25,"19980525"
355.70444,199805,26,"19980526"
2.680199477,199805,27,"19980527"
11.2109523809523,199805,28,"19980528"
1.977196336,199805,30,"19980530"
91.5745652946945,199806,2,"1998062"
1723.35205078125,199806,4,"1998064"
83.6036363636363,199806,5,"1998065"
650.02,199806,6,"1998066"
68.9380035400391,199806,7,"1998067"
803.18,199806,8,"1998068"
82.0097271442426,199806,9,"1998069"
101.751693725586,199806,11,"19980611"
