"year","month","commodity_name","data_type","commodity_value","global_avg_anomaly","global_avg_unc_temp","global_avg_abs_temp","climate_volatility"
1990,3,PCOCO,USD,1131.0,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PCOFFROB,USD,57.6800003051758,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PROIL,USD,412.77,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PCOTTIND,USD,78.8999938964844,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PGNUTS,USD,795.91,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PHIDE,USD,95.4100036621094,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PMAIZMT,USD,109.83731842041,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,POLVOIL,USD,2925.144,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PPOIL,USD,236.340508529835,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PPORK,USD,79.9101155555555,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PRUBB,USD,37.5800018310547,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PSOIL,USD,487.22102,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PSOYB,USD,218.2793778,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PSUGAISA,USD,15.310001373291,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PSUNO,USD,618.075757575756,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PTEA,USD,192.600006103516,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PWHEAMT,USD,156.528030395508,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,POATS,USD,1.46420454545454,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PSORG,USD,4.69000005722046,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PWOOLC,USD,488.600603699292,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PTOMATO,USD,0.0,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,3,PAPPLE,USD,0.0,1.03176821192053,0.3154900662251656,17.65382119205298,1.8174654199138924
1990,4,PBARL,USD,68.7690824158012,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PCOCO,USD,1336.0,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PCOFFROB,USD,57.3899993896484,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PROIL,USD,428.8,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PCOTTIND,USD,82.8699951171875,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PGNUTS,USD,761.43,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PHIDE,USD,100.0,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PMAIZMT,USD,118.498336791992,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,POLVOIL,USD,2945.97,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PPOIL,USD,220.639565655476,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PPORK,USD,99.643558095238,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PRUBB,USD,38.0099983215332,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PSOIL,USD,498.24412,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PSOYB,USD,220.66795685,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PSUGAISA,USD,15.2400016784668,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PSUNO,USD,609.507936507935,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PTEA,USD,194.809997558594,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PWHEAMT,USD,159.467529296875,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,POATS,USD,1.55059523809523,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PSORG,USD,4.98000001907349,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PWOOLC,USD,482.336493395455,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PTOMATO,USD,0.0,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,4,PAPPLE,USD,0.0,0.48311920529801294,0.2968278145695363,19.326364238410605,0.7934980439140127
1990,5,PBARL,USD,71.0260764087814,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PCOCO,USD,1443.0,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PCOFFROB,USD,55.0299987792969,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PROIL,USD,444.77,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PCOTTIND,USD,85.6000061035156,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PGNUTS,USD,768.48,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PHIDE,USD,99.4599914550781,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PMAIZMT,USD,121.254096984863,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,POLVOIL,USD,3021.102,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PPOIL,USD,232.208681457635,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PPORK,USD,115.678153650794,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PRUBB,USD,38.75,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PSOIL,USD,526.90418,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PSOYB,USD,228.31600323125,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PSUGAISA,USD,14.6199989318848,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PSUNO,USD,621.768115942028,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PTEA,USD,187.020004272461,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PWHEAMT,USD,149.179290771484,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,POATS,USD,1.56630434782608,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PSORG,USD,5.03000020980835,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PWOOLC,USD,447.257475693967,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PTOMATO,USD,0.0,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,5,PAPPLE,USD,0.0,0.5930397350993376,0.29515894039735097,21.58337086092715,0.7381205852776334
1990,6,PBARL,USD,80.2318685405609,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PCOCO,USD,1330.0,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PCOFFROB,USD,52.3800010681152,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PROIL,USD,430.43,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PCOTTIND,USD,90.1799926757813,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PGNUTS,USD,767.38,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PHIDE,USD,97.8999938964844,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PMAIZMT,USD,120.073066711426,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,POLVOIL,USD,3074.49,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PPOIL,USD,224.771392727676,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PPORK,USD,121.461122539682,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PRUBB,USD,38.6699981689453,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PSOIL,USD,531.754344,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PSOYB,USD,221.05839765625,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PSUGAISA,USD,12.9700012207031,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PSUNO,USD,612.373015873015,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PTEA,USD,181.490005493164,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PWHEAMT,USD,135.584136962891,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,POATS,USD,1.41714285714285,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PSORG,USD,5.03000020980835,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PWOOLC,USD,440.99336539013,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PTOMATO,USD,0.0,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,6,PAPPLE,USD,0.0,0.45425165562913916,0.30511258278145703,22.782927152317864,0.7014064748160708
1990,7,PBARL,USD,77.9935506085322,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PCOCO,USD,1346.0,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PCOFFROB,USD,51.4700012207031,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PROIL,USD,435.43,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PCOTTIND,USD,91.7900085449219,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PGNUTS,USD,778.18,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PHIDE,USD,96.75,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PMAIZMT,USD,114.955192565918,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,POLVOIL,USD,3252.204,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PPOIL,USD,230.555950628755,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PPORK,USD,96.1887974603174,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PRUBB,USD,39.0099983215332,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PSOIL,USD,530.652034,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PSOYB,USD,222.4593911375,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PSUGAISA,USD,12.0,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PSUNO,USD,589.287878787878,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PTEA,USD,189.789993286133,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PWHEAMT,USD,124.92847442627,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,POATS,USD,1.28170454545454,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PSORG,USD,4.94999980926514,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PWOOLC,USD,418.442568296316,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PTOMATO,USD,0.0,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,7,PAPPLE,USD,0.0,0.30049668874172175,0.27983443708609285,23.239966887417218,0.6205691782460379
1990,8,PBARL,USD,83.7762764196815,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PCOCO,USD,1284.0,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PCOFFROB,USD,55.0999984741211,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PROIL,USD,421.39,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PCOTTIND,USD,81.2799987792969,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PGNUTS,USD,963.04,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PHIDE,USD,91.8900146484375,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PMAIZMT,USD,109.83731842041,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,POLVOIL,USD,3416.706,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PPOIL,USD,240.472335602035,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PPORK,USD,93.9732444444444,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PRUBB,USD,40.0800018310547,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PSOIL,USD,536.82497,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PSOYB,USD,222.71202930625,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PSUGAISA,USD,10.9300003051758,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PSUNO,USD,581.152173913044,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PTEA,USD,174.550003051758,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PWHEAMT,USD,116.844856262207,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,POATS,USD,1.15173913043478,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PSORG,USD,4.75,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PWOOLC,USD,418.442568296316,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PTOMATO,USD,0.0,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,8,PAPPLE,USD,0.0,0.5588807947019869,0.33532450331125824,23.44364900662253,0.6432026008151431
1990,9,PBARL,USD,88.3859504253821,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PCOCO,USD,1371.0,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PCOFFROB,USD,57.0900001525879,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PROIL,USD,422.95,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PCOTTIND,USD,81.2799987792969,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PGNUTS,USD,1252.5,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PHIDE,USD,87.6600036621094,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PMAIZMT,USD,102.357360839844,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,POLVOIL,USD,3383.622,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PPOIL,USD,234.687777700955,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PPORK,USD,95.6818488888888,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PRUBB,USD,40.6199989318848,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PSOIL,USD,524.479098,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PSOYB,USD,226.91500975,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PSUGAISA,USD,11.0200004577637,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PSUNO,USD,580.133333333332,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PTEA,USD,185.25,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PWHEAMT,USD,114.272811889648,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,POATS,USD,1.11075,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PSORG,USD,4.46000003814697,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PWOOLC,USD,412.178457992479,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PTOMATO,USD,0.0,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,9,PAPPLE,USD,0.0,0.2280860927152318,0.4804370860927152,21.908615894039745,0.8888101255078601
1990,10,PBARL,USD,88.1628374110534,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PCOCO,USD,1309.0,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PCOFFROB,USD,58.0499992370605,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PROIL,USD,429.86,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PCOTTIND,USD,81.3599853515625,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PGNUTS,USD,1780.43,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PHIDE,USD,84.5899963378906,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PMAIZMT,USD,99.9952697753906,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,POLVOIL,USD,3501.09,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PPOIL,USD,239.645970187595,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PPORK,USD,113.631583492063,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PRUBB,USD,40.6500015258789,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PSOIL,USD,487.882406,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PSOYB,USD,224.802035975,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PSUGAISA,USD,9.38999938964844,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PSUNO,USD,594.23188405797,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PTEA,USD,220.199996948242,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PWHEAMT,USD,114.640243530273,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,POATS,USD,1.2191304347826,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PSORG,USD,4.46000003814697,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PWOOLC,USD,394.638949141736,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PTOMATO,USD,0.0,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,10,PAPPLE,USD,0.0,0.70335761589404,0.25401986754966893,20.090046357615883,0.7264596280993725
1990,11,PBARL,USD,91.4739658980174,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PCOCO,USD,1352.0,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PCOFFROB,USD,56.7900009155273,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PROIL,USD,432.07,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PCOTTIND,USD,82.4299926757813,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PGNUTS,USD,1743.18,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PHIDE,USD,82.8599853515625,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PMAIZMT,USD,99.9952697753906,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,POLVOIL,USD,3535.092,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PPOIL,USD,274.353317594075,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PPORK,USD,110.740099047619,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PRUBB,USD,40.7400016784668,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PSOIL,USD,458.120036,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PSOYB,USD,211.84858805,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PSUGAISA,USD,10.060001373291,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PSUNO,USD,601.666666666666,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PTEA,USD,228.600006103516,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PWHEAMT,USD,112.803070068359,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,POATS,USD,1.12761363636363,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
1990,11,PSORG,USD,4.44999980926514,0.853119205298013,0.3390264900662254,17.55338410596027,0.7949672020668723
